Date,Close,High,Low,Open,Volume,SMA_short,SMA_long,EMA_short,EMA_long,Change,Gain,Loss,Avg_Gain,Avg_Loss,RS,RSI,MACD_Line,Signal_Line,MACD_Hist,PE_Ratio,PB_Ratio,ROE,DE_Ratio,EPS,Dividend_Yield,Market_Cap,Symbol,mean_sentiment,sentiment_count
,MSFT,MSFT,MSFT,MSFT,MSFT,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2025-04-24,385.9557800292969,387.10181303671203,373.8878249819962,374.3960646492269,22232300,,,385.9557800292969,385.9557800292969,,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-04-25,390.4900207519531,390.79894240871675,383.2651831703409,385.65684745985266,18973200,,,386.38761247907365,386.1335933909697,4.53424072265625,4.53424072265625,-0.0,0.6045654296875,-0.0,6045654296.875,99.9999999834592,0.361705812633545,0.072341162526709,0.289364650106836,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-04-28,389.80242919921875,391.37693221129894,385.2981274275963,390.59964052478745,16579400,,,386.71283311908746,386.27746930501866,-0.687591552734375,0.0,0.687591552734375,0.5239567057291667,0.0916788736979166,5.715130264968267,85.10825612398264,0.5861209458162193,0.175097119184611,0.4110238266316082,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-04-29,392.67242431640625,393.7287429695286,389.02512333213684,389.9419132819562,14974000,,,387.28041323311777,386.5282518544848,2.8699951171875,2.8699951171875,-0.0,0.8367618272569446,0.0794550238715277,10.531263933793785,91.32792375804202,0.984210806566182,0.3369198566609253,0.6472909499052566,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-04-30,393.88818359375,395.2833185411371,383.10572919383554,388.94537633492024,36461100,,,387.9097246960352,386.81687662857365,1.21575927734375,1.21575927734375,-0.0,0.887294820601852,0.0688610206886574,12.885298703508829,92.79813836667915,1.3818721405992278,0.5459103134485859,0.8359618271506419,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-05-01,423.9235534667969,435.47332427713997,423.4252888222868,429.6137271918364,58938100,,,391.3396131503934,388.2720404261511,30.035369873046875,30.035369873046875,-0.0,4.773704827594521,0.0596795512635031,79.98895310920125,98.76526370374036,4.073666256673334,1.2514615020935356,2.822204754579799,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-05-02,433.769287109375,437.91485278651635,428.49763841940904,430.2415647531947,30757400,,,395.3805344798202,390.0562461784344,9.845733642578123,9.845733642578123,-0.0,5.449975336259001,0.0517222777617026,105.36997928375052,99.05988512291384,6.921612863185715,2.385491774311972,4.536121088873743,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-05-05,434.65618896484375,437.97461808249534,430.6102521137275,431.367624097433,20136100,,,399.1210730022034,391.8052635426073,0.88690185546875,0.88690185546875,-0.0,4.8415655388203005,0.0448259740601423,108.00803865019076,99.08263646206036,9.144781288517038,3.737349677152985,5.407431611364053,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-05-06,431.8061218261719,436.2107948487266,429.6735648726689,430.6999888667604,15104200,,,402.2339347949623,393.37392465176674,-2.850067138671875,0.0,2.850067138671875,4.196023466977594,0.4188581293417067,10.017767766790689,90.92375133360352,10.555010097432271,5.100881761208843,5.45412833622343,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-05-07,431.8459777832031,436.5994115910065,429.6137314736212,432.3342674079582,23295300,,,405.0541293652709,394.88263261770544,0.03985595703125,0.03985595703125,-0.0,3.641867798984748,0.3630103787628124,10.032406818220233,90.93579473203906,11.54278459560561,6.389262328088197,5.153522267517413,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-05-08,436.6492614746094,442.1301726837614,434.147963172883,436.41007376009867,23491300,,,408.0631895661603,396.5205396317017,4.80328369140625,4.80328369140625,-0.0,3.7967232513076152,0.3146089949277708,12.068069611866257,92.34776038312523,12.568308219464882,7.625071506363534,4.943236713101348,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-05-09,437.2073059082031,439.21030909915044,434.3671913522403,438.4728871570268,15324200,,,410.8388196939739,398.1160990935253,0.55804443359375,0.55804443359375,-0.0,3.3648994089457664,0.2726611289374013,12.340957517704306,92.50428615282722,13.273068925516384,8.754670990194104,4.51839793532228,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-05-12,447.7007751464844,447.8103787748487,438.2536661790282,444.39229048229146,22821900,,,414.34948211802254,400.06059619364135,10.49346923828125,10.49346923828125,-0.0,4.315375386190498,0.2363063117457478,18.26178638357149,94.80837353251458,14.511057692279792,9.905948330611242,4.60510936166855,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-05-13,447.5812072753906,449.1058959658508,443.8142971336702,446.22591154405814,23618800,,,417.5144083234862,401.9241495693962,-0.11956787109375,0.0,0.11956787109375,3.739992001365098,0.2207411863254814,16.942882583998188,94.4267594946432,15.30608555467353,10.9859757754237,4.3201097792498295,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-05-14,451.36798095703125,452.32464056421765,446.5846525094385,446.5846525094385,19902800,,,420.7385580981096,403.8631233493035,3.786773681640625,3.786773681640625,-0.0,3.746229558735169,0.1913090281487506,19.582084520456203,95.14140562873446,16.056621118848796,12.00010484410872,4.056516274740076,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-05-15,452.3863220214844,455.44129747226026,449.6907411096269,450.0301794411029,21992300,,,423.7526308527167,405.7659938854675,1.018341064453125,1.018341064453125,-0.0,3.3825110928308963,0.1658011577289171,20.401010096450957,95.3273233576679,16.542901305394366,12.90866413636585,3.634237169028516,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-05-16,453.5244445800781,453.6142932166669,447.99355872232604,451.30808680840903,23849800,,,426.588041683894,407.638874304864,1.13812255859375,1.13812255859375,-0.0,3.0832592882659435,0.1436943366983949,21.457068936109188,95.54705913382988,16.826157367272117,13.692162782547104,3.133994584725013,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-05-19,458.11688232421875,458.83570185482216,450.0601197660991,450.14000552921704,21336500,,,429.590788411544,409.6184040311132,4.592437744140625,4.592437744140625,-0.0,3.284483082382568,0.1245350918052755,26.37395640674696,96.34689269924633,17.222678861241434,14.398265998285972,2.8244128629554623,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-05-20,457.4180603027344,457.58776423526933,453.57437286704067,454.8422775622727,15441800,,,432.2410047821335,411.4929003554905,-0.698822021484375,0.0,0.698822021484375,2.846552004731559,0.2011066824291555,14.15443768624806,93.40127281062068,17.28132751877712,14.974878302384202,2.3064492163929167,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-05-21,451.8272399902344,457.02868069868646,451.06847756848606,453.8239575485261,19216900,430.12947235107424,,434.1063605162384,413.0746391646962,-5.5908203125,0.0,5.5908203125,2.467011737434018,0.9197351664386016,2.682306632883008,72.84310896137771,16.684347752387453,15.316772192384851,1.3675755600025994,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-05-22,454.11346435546875,459.49463285512667,453.1550484484722,454.2033434579146,18025600,433.5373565673828,,436.0117989771175,414.684004858452,2.286224365234375,2.286224365234375,-0.0,2.442906754474066,0.7971038109134547,3.0647284845804155,75.39811075220624,16.208870417515186,15.49519183741092,0.7136785801042667,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-05-23,449.441162109375,452.94541128469075,448.17325738802526,449.24150862772166,16883500,436.4849136352539,,437.2907859420943,416.047030632998,-4.67230224609375,0.0,4.67230224609375,2.117185853877524,1.3137969356041608,1.6115015924465663,61.70785409848602,15.278909700561996,15.451935410041136,-0.1730257094791394,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-05-27,459.93389892578125,460.19348195260824,455.3713920868909,455.7308170830738,20974300,439.99148712158205,,439.44727289292166,417.76808429153857,10.49273681640625,10.49273681640625,-0.0,3.2339259822146875,1.1386240108569394,2.840205327991286,73.95972572843976,15.213216808525033,15.404191689737916,-0.1909748812128846,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-05-28,456.609375,461.7609101640183,456.1800880198718,460.4630558858422,17086300,443.1883346557617,,441.0817588078816,419.29127216245865,-3.32452392578125,0.0,3.32452392578125,2.8027358512527294,1.4300773328468477,1.959849154222547,66.21449445917231,14.723173838536011,15.267988119497538,-0.5448142809615248,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-05-29,457.9272155761719,460.9622349154345,454.56275123248776,460.79250051058557,13974800,446.3902862548828,,442.6860880239093,420.8064071982905,1.317840576171875,1.317840576171875,-0.0,2.6047498145752823,1.2394003551339343,2.101621000660277,67.75879452108691,14.276578465406883,15.069706188679408,-0.7931277232725229,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-05-30,459.60443115234375,460.9222720478794,454.79236501090486,458.96549737927586,34770500,448.1743301391601,,444.2973587980459,422.3278983337436,1.677215576171875,1.677215576171875,-0.0,2.4810785827881614,1.07414697444941,2.309812941622744,69.78681219641018,13.897780729397423,14.835321096823012,-0.9375403674255872,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-06-02,461.2118225097656,461.35157690062545,456.1401731404802,456.3897628439735,16626500,449.5464569091797,,445.908260103924,423.85275810535234,1.607391357421875,1.607391357421875,-0.0,2.3645869527393235,0.9309273778561552,2.5400337437542784,71.75168169613323,13.570847560416324,14.582426389541675,-1.0115788291253498,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-06-03,462.2101745605469,463.3782677615003,460.1036216507913,460.7126363614999,15743800,450.9241561889648,,447.4608233855071,425.35697051535993,0.99835205078125,0.99835205078125,-0.0,2.182422299144914,0.8068037274753346,2.7050225783837054,73.00961117391506,13.239690425688138,14.31387919677097,-1.0741887710828308,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-06-04,463.1086730957031,464.9256933509807,462.2600620562611,463.2384646092932,14162700,452.4892837524414,,448.95109478647817,426.8374294400793,0.89849853515625,0.89849853515625,-0.0,2.0112324639464254,0.6992298971452899,2.8763536458575087,74.20256015421461,12.901032263954107,14.0313098102076,-1.1302775462534915,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-06-05,466.91241455078125,468.8791825139859,463.26841119380083,464.1968775224098,20131700,454.2426055908203,,450.66169666879273,428.4089974836362,3.803741455078125,3.803741455078125,-0.0,2.250233662763985,0.6059992441925847,3.713261500453073,78.78326929443926,12.792113851445665,13.783470618455212,-0.9913567670095488,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-06-06,469.6080017089844,472.56313512848675,468.0106215882427,469.31846913564885,15285600,455.8905426025391,,452.46610667262047,430.0246447081597,2.695587158203125,2.695587158203125,-0.0,2.3096141288225374,0.5251993449669067,4.397595219712371,81.47323096130043,12.77603243145728,13.581982981055628,-0.8059505495983466,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-06-09,471.97412109375,472.6529977632414,467.8508943889836,468.92913895110996,16469900,457.6288833618164,,454.3240128079661,431.669722213477,2.366119384765625,2.366119384765625,-0.0,2.3171481629482824,0.4551727656379858,5.090700362312951,83.58152690965332,12.80658748145953,13.42690388113641,-0.620316399676879,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-06-10,470.1471252441406,472.02401413852874,466.19360257943936,470.4166711436691,15375900,458.7512008666992,,455.83097589712565,433.17863997938537,-1.826995849609375,0.0,1.826995849609375,2.008195074555178,0.6380825101675044,3.1472341625975653,75.88754430558454,12.538839347658154,13.249290974440758,-0.7104516267826035,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-06-11,471.8443298339844,474.68965849935887,468.88919632531986,469.24859086789724,16399200,459.9643569946289,,457.3560572244455,434.69494154231086,1.69720458984375,1.69720458984375,-0.0,1.9667296765936544,0.5530048421451705,3.5564420538606494,78.05305130232688,12.321561952585796,13.063745170069769,-0.7421832174839711,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-06-12,478.0840759277344,479.6315503555016,472.7428502291372,474.2403884361742,18950600,461.300161743164,,459.3301542438064,436.39647622409217,6.23974609375,6.23974609375,-0.0,2.5364651988811677,0.4792708631924811,5.292341750102366,84.10766548107894,12.508671237969736,12.952730383649762,-0.4440591456800256,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-06-13,474.18048095703125,478.3935562569989,471.98410990605987,475.62811338522215,16814500,462.3898696899414,,460.74447107363727,437.8782018998937,-3.903594970703125,0.0,3.903594970703125,2.198269839030345,0.935847410860567,2.3489618216808505,70.13999999862351,12.201319982553857,12.80244830343058,-0.6011283208767253,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-06-16,478.3536376953125,479.90108160832807,474.2204177457221,474.4300645574067,15626100,463.6313293457032,,462.4215345614159,439.4654738918709,4.17315673828125,4.17315673828125,-0.0,2.461588092263799,0.811067756079158,3.034996859157048,75.21683324906205,12.154372727574582,12.67283318825938,-0.518460460684798,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-06-17,477.25543212890625,477.9542649832925,473.30190948641297,474.6197503672441,15414100,464.5882568359375,,463.8342867107007,440.94743303842137,-1.09820556640625,0.0,1.09820556640625,2.133376346628626,0.8493527974561037,2.5117670219233994,71.52430688718357,11.891473178033436,12.516561186214192,-0.6250880081807555,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-06-18,479.4518127441406,480.2105751696819,473.68130019053103,477.21549881727225,17526500,465.6899444580078,,465.3216701424568,442.4574087131555,2.196380615234375,2.196380615234375,-0.0,2.141776915776059,0.7361057577952899,2.909604894534305,74.42196776973506,11.725192233277312,12.358287395626816,-0.6330951623495054,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-06-20,476.6164855957031,482.666537493529,476.0873566497709,481.4385756672578,37576200,466.9294067382813,,466.3973668522898,443.7969803556084,-2.8353271484375,0.0,2.8353271484375,1.8562066603392515,1.0160019432142513,1.8269715651004617,64.62645707706426,11.235114772031409,12.133652870907737,-0.8985380988763279,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-06-23,485.2023620605469,486.94948990747275,471.7345120072702,477.425138713905,24864000,468.4838516235352,,468.1883187768857,445.4207208146256,8.58587646484375,8.58587646484375,-0.0,2.7534959676065176,0.8805350174523512,3.127071511106052,75.76974381691775,11.408028675407138,11.988528031807618,-0.5804993564004803,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-06-24,489.30560302734375,491.0427680081874,486.0010379300524,488.1475336634371,22305600,470.4770736694336,,470.1994887055008,447.1416965876734,4.103240966796875,4.103240966796875,-0.0,2.933461967498565,0.7631303484587044,3.8439854651610736,79.3558422668234,11.740820572264738,11.938986539899044,-0.1981659676343046,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-06-25,491.4620666503906,493.7483167920849,488.58681895090325,491.2324636297239,17495100,472.05348205566406,,472.2244961288236,448.8797503156232,2.156463623046875,2.156463623046875,-0.0,2.82986218823834,0.6613796353308772,4.278725919377012,81.05603482216749,12.039782027512842,11.959145637421804,0.0806363900910387,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-06-26,496.6335754394531,497.2226034494893,492.0011761864687,492.1709105807123,21578900,474.05469207763673,,474.54917034888354,450.7524493400871,5.1715087890625,5.1715087890625,-0.0,3.142081735014895,0.5731956839534269,5.481691197225055,84.57192776434458,12.549347606364565,12.077186031210356,0.4721615751542067,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-06-27,495.1260681152344,498.4805390751374,492.22084033701867,496.73341116664807,34539200,475.9146347045898,,476.5088748980598,452.492591252838,-1.50750732421875,0.0,1.50750732421875,2.723137503679576,0.6977705693221367,3.9026259108707073,79.60276761515341,12.685310394628402,12.198810903893966,0.4864994907344364,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-06-30,496.5936584472656,499.9381665482639,494.51705506439515,496.22427056302723,28369000,477.764096069336,,478.4217114265556,454.2220448683058,1.46759033203125,1.46759033203125,-0.0,2.5557312141264656,0.6047344934125185,4.226203800124691,80.8656524267932,12.764344737907322,12.311917670696635,0.4524270672106851,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-07-01,491.242431640625,497.2325843953567,490.1742108879921,495.655190908974,19945400,479.2656265258789,,479.6427323993241,455.6738247417301,-5.351226806640625,0.0,5.351226806640625,2.2149670522429368,1.237600135176266,1.7897275455027877,64.1542056100761,12.253925122135684,12.300319160984449,-0.0463940388487635,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-07-02,490.2840270996094,492.69007550131784,487.8979653734086,489.1858263089447,16319600,480.669319152832,,480.6561890374465,457.031087579294,-0.958404541015625,0.0,0.958404541015625,1.9196381119438783,1.2003740559548473,1.5991999347377488,61.52662261047276,11.637923919930074,12.167840112773574,-0.5299161928434994,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-07-03,498.02130126953125,499.3091926553608,492.6301698307581,492.99955771280014,13984800,482.4149505615234,,482.310009250026,458.6385469396954,7.737274169921875,7.737274169921875,-0.0,2.695322919674278,1.0403241818275344,2.5908490514364595,72.15143311022872,11.639894434094003,12.06225097703766,-0.4223565429436569,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-07-07,496.90313720703125,497.9314455400232,494.41723357438383,496.56369887519327,13981600,483.914486694336,457.4390362548828,483.69983096021696,460.139119107042,-1.1181640625,0.0,1.1181640625,2.3359465303843745,1.0507028325838632,2.2232228351758327,68.97515154438746,11.41959164181111,11.933719109992351,-0.5141274681812416,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-07-08,495.804931640625,497.3823555722493,493.2990413573122,496.42390920841734,11846600,485.224333190918,459.6360192871094,484.8526976916844,461.5377784220845,-1.09820556640625,0.0,1.09820556640625,2.0244869929997917,1.057036530426848,1.915247897991067,65.69759982713263,11.029245800487956,11.752824448091472,-0.7235786476035155,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-07-09,502.68365478515625,505.94827712953634,498.919822567675,499.47890106455674,18659500,486.75980987548826,461.8798919677735,486.55088408153887,463.15134220102846,6.87872314453125,6.87872314453125,-0.0,2.6717184798706524,0.916098326369935,2.9164101745032225,74.4664129791552,11.146459927214664,11.63155154391611,-0.485091616701446,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.51664,1.0
2025-07-10,500.656982421875,503.6121159415126,496.93309312638246,502.22438258392543,16492100,488.285302734375,464.09698303222655,487.89432201871375,464.6221516214538,-2.02667236328125,0.0,2.02667236328125,2.3154893492212323,1.064174864624777,2.1758542004632506,68.51240841427375,10.949597303194992,11.495160695771888,-0.545563392576895,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-07-11,502.49395751953125,504.20114253320645,496.9829974553982,497.6519112557523,16459500,489.8177841186524,466.29341369628906,489.2847634949821,466.107320480202,1.83697509765625,1.83697509765625,-0.0,2.251687449012568,0.9222848826748068,2.441422917485358,70.94225197027808,10.817117792984677,11.359552115214443,-0.5424343222297701,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-07-14,502.1944274902344,503.14288052756655,500.20770324807717,500.6968893054946,12058800,491.02330169677737,468.4595385742188,490.5142553040537,467.52250114726206,-0.299530029296875,0.0,0.299530029296875,1.9514624558108924,0.839250902224416,2.325243202764017,69.92701167936296,10.566157173896102,11.200873126950778,-0.6347159530546769,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-07-15,504.9898376464844,507.465747883617,501.9648118083004,502.19441482497484,14927200,492.56376953125,470.0808642578125,491.892882193809,468.9918084609571,2.79541015625,2.79541015625,-0.0,2.06398881586944,0.7273507819278272,2.8376800673794333,73.94259077248063,10.472119240648452,11.055122349690317,-0.5830031090418615,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,1.0
2025-07-16,504.7901611328125,505.88836188358,501.06630238508603,504.35088083250554,15154400,493.885595703125,471.5012817382813,493.12119447371407,470.3956654284808,-0.199676513671875,0.0,0.199676513671875,1.7887903070868485,0.6569942128270336,2.722688072684412,73.13769027983844,10.263173796236686,10.896732638999593,-0.6335588427629055,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-07-17,510.8601989746094,512.5274410723513,504.7901605415637,504.85005963085433,17503100,495.56583404541016,473.0253619384766,494.8106234737993,471.9825098812702,6.070037841796875,6.070037841796875,-0.0,2.359623311714852,0.5693949844500958,4.144088683875049,80.56021073014047,10.46673039786674,10.81073219077302,-0.3440017929062797,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-07-18,509.212890625,513.7953843002441,506.59719545986655,513.6356127696338,21209700,497.0538879394532,474.5734973144531,496.1822679643898,473.44252481239687,-1.647308349609375,0.0,1.647308349609375,2.0450068701528714,0.713116766471333,2.8677026909240118,74.14485859146801,10.37552387384318,10.723690527387053,-0.3481666535438741,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-07-21,509.2228698730469,511.24956741731427,504.7202620876888,505.8783619126309,14066800,498.6842071533203,476.12103515625,497.4242300509286,474.845675599089,0.009979248046875,0.009979248046875,-0.0,1.773669853872072,0.618034530941822,2.8698555907049057,74.15924246884244,10.18662224804109,10.61627687151786,-0.4296546234767717,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-07-22,504.44073486328125,510.3610256433726,504.44073486328125,510.13139215337156,13868600,499.646125793457,477.47686462402345,498.092468604486,476.0062661584691,-4.782135009765625,0.0,4.782135009765625,1.5371805400224623,1.1732479281183292,1.310192418142867,56.71356237919407,9.54105468006054,10.401232433226395,-0.860177753165857,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-07-23,505.0397644042969,505.95826791167354,499.87826643817476,505.9183250285286,16396600,500.4328338623047,478.8335137939453,498.7541158235156,477.144834717129,0.599029541015625,0.599029541015625,-0.0,1.412093740154884,1.0168148710358853,1.3887422188429503,58.13696462884237,8.974323988418234,10.115850744264764,-1.141526755846531,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-07-24,510.0415344238281,512.826933461713,506.4673929575042,507.93498157135946,16107000,501.3618072509765,480.0803289794922,499.8291080711644,478.4349013722937,5.00177001953125,5.00177001953125,-0.0,1.8907172440717328,0.8812395548977673,2.14552017503467,68.20875580653436,8.827034314320088,9.858087458275827,-1.0310531439557415,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-07-25,512.866943359375,517.4393829887753,509.52240467312413,511.6289272082179,19125700,502.17347564697263,481.3860437011719,501.0708066700416,479.7851775286499,2.825408935546875,2.825408935546875,-0.0,2.015342802935085,0.763740947578065,2.638777990529425,72.51824643870331,8.836432184864407,9.653756403593544,-0.8173242187291372,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.0,0.0
2025-07-28,511.65887451171875,514.1547714605564,509.2827757416266,513.2362984451797,14308000,503.0001159667969,482.5918615722656,502.07919408353473,481.03512642994673,-1.20806884765625,0.0,1.20806884765625,1.7466304292104071,0.8229846675884898,2.1223122349634838,67.97245359378047,8.646724942487936,9.452350111372422,-0.805625168884486,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.15723955004591367,44.0
2025-07-29,511.728759765625,516.7704593446111,510.7204076628311,514.6839236482208,16469200,503.75687103271486,483.7787103271484,502.9982003389719,482.2387983254636,0.06988525390625,0.06988525390625,-0.0,1.5230644058365197,0.7132533785766911,2.1353763635523464,68.10590232086169,8.405130628202699,9.242906214738476,-0.8377755865357788,35.0,11.33,0.33,32.66,14.95,0.7,,MSFT,0.08308423976608187,57.0
